gene_id	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3
gene_4966	251	299	215	167	202	233
gene_4967	15	14	10	10	23	21
gene_4968	1613	2092	1550	894	1103	1213
gene_4969	151	170	151	132	176	229
gene_4970	173	202	138	952	1247	1691
gene_4971	321	466	318	263	306	323
gene_4972	571	799	533	318	438	515
gene_4973	814	1008	788	456	567	871
gene_4974	6	5	2	75	71	76
gene_4975	1	3	0	6	11	14
gene_4976	1390	2087	1378	780	831	1057
gene_4977	665	972	735	581	626	734
gene_4978	217	294	191	297	366	511
gene_4979	200	294	186	120	196	211
gene_4980	529	736	512	358	388	550
gene_4981	615	948	685	488	599	672
gene_4982	232	383	243	214	234	345
gene_4983	99	141	105	85	115	150
gene_4984	440	765	342	178	203	258
gene_4985	536	698	502	421	509	635
gene_4986	539	817	501	404	502	585
gene_4987	837	1109	855	258	345	471
gene_4988	1657	2083	1629	876	1053	1303
gene_4989	160	205	139	118	148	187
gene_4990	210	284	192	186	251	310
gene_4991	463	598	394	254	309	381
gene_4992	527	792	551	480	671	793
gene_4993	236	364	233	306	418	490
gene_4994	132	148	101	91	126	138
gene_4995	1219	1622	1193	329	432	603
gene_4996	1489	2101	1559	568	588	721
gene_4997	394	462	378	245	320	408
gene_4998	103	198	141	136	140	200
gene_4999	1710	2113	1481	645	827	1161
gene_5000	1199	1462	1221	959	1046	1353
gene_5001	229	267	164	308	341	439
gene_5002	2981	4331	3187	2276	2559	3071
gene_5003	314	459	315	386	428	570
gene_5004	692	1079	838	972	1210	1341
gene_5005	702	985	663	338	339	422
gene_5006	135	145	111	307	338	394
gene_5007	321	490	355	210	240	237
gene_5008	60	68	62	23	47	61
gene_5009	355	557	382	287	341	425
gene_5010	392	568	414	221	237	396
gene_5011	1071	1303	893	266	338	498
gene_5012	158	158	134	104	122	138
gene_5013	569	709	580	418	557	647
gene_5014	417	525	417	237	305	435
gene_5015	265	296	189	234	291	365
gene_5016	249	350	253	210	253	324
gene_5017	93	137	65	190	218	253
gene_5018	174	251	150	114	142	181
gene_5020	829	1192	847	564	652	823
gene_5021	4410	6387	4717	1139	1298	1805
gene_5022	597	864	611	429	499	607
gene_5023	205	240	205	146	176	208
gene_5024	453	553	343	148	144	168
gene_5025	659	838	657	466	519	674
gene_5026	419	536	364	443	551	732
gene_5027	68	88	76	82	107	142
gene_5028	213	252	178	134	129	181
gene_5029	615	792	640	473	524	835
gene_5030	57	95	42	31	51	63
gene_5031	36	44	33	17	16	17
gene_5032	8758	11590	9099	3656	4650	5880
gene_5033	1267	1017	762	2314	2662	3897
gene_5034	398	558	426	232	316	386
gene_5035	456	602	439	332	354	450
gene_5036	38	67	42	31	22	40
gene_5037	64	64	47	909	1034	1340
gene_5038	345	473	372	284	234	297
gene_5039	88	104	81	505	636	835
gene_5040	517	619	473	463	521	704
gene_5041	700	915	662	366	393	556
gene_5042	30	37	35	45	64	64
gene_5043	36	48	32	634	1063	1082
gene_5044	78	67	54	585	743	844
gene_5045	190	286	201	174	182	227
gene_5046	1889	1895	1290	1167	1222	1450
gene_5047	259	281	228	160	163	176
gene_5048	1561	2235	1606	907	1039	1151
gene_5049	1126	1654	1196	903	1055	1271
gene_5050	280	305	242	123	135	196
gene_5051	108	115	95	76	72	109
gene_5052	964	1190	944	629	814	1088
gene_5053	244	258	197	124	134	197
gene_5054	0	0	0	0	1	1
gene_5055	648	853	635	449	594	768
gene_5056	439	609	526	146	200	240
gene_5057	398	543	394	336	393	512
gene_5058	863	1008	745	1457	1802	1939
gene_5059	12559	17509	12869	3537	4384	5653
gene_5060	737	944	668	532	581	804
gene_5061	481	597	477	403	408	602
gene_5062	853	1141	870	257	324	516
gene_5063	507	646	500	1077	1299	1628
gene_5064	339	479	355	344	442	497
gene_5065	861	1196	855	396	396	482
gene_5066	289	378	278	211	278	322
gene_5067	377	484	372	298	352	448
gene_5068	627	824	617	360	352	598
gene_5069	134	165	113	178	215	269
gene_5070	218	319	206	206	257	357
gene_5071	555	869	614	367	509	602
gene_5072	62	93	53	17	13	34
gene_5073	4942	6194	4459	1290	1557	2215
gene_5074	667	812	578	527	639	814
gene_5075	188	114	97	1892	2732	3193
gene_5076	191	254	170	245	291	316
gene_5077	192	267	163	132	150	185
gene_5078	325	343	236	406	500	679
gene_5079	741	946	690	496	621	849
gene_5080	788	1105	751	460	680	914
gene_5081	1112	1562	1144	623	732	978
gene_5082	467	625	447	120	147	195
gene_5083	209	249	209	137	134	169
gene_5084	445	657	474	211	253	348
gene_5085	1007	1331	922	559	667	880
gene_5086	107	183	124	92	110	149
gene_5087	282	392	243	176	227	310
gene_5088	18	22	13	9	7	9
gene_5089	45	43	35	62	66	84
gene_5090	1373	1951	1294	423	332	477
gene_5091	91	89	75	195	274	286
gene_5092	50	49	39	58	39	50
gene_5093	1148	2377	1897	1838	2584	3770
gene_5094	773	1009	728	288	391	534
gene_5095	0	3	2	2	1	0
gene_5096	391	598	405	332	320	376
gene_5097	89	116	70	86	63	99
gene_5098	992	1385	960	891	1014	1197
gene_5099	975	1253	820	501	579	745
gene_5100	363	450	358	277	319	502
gene_5101	1376	1808	1312	1490	1708	2261
gene_5102	1106	1217	883	466	792	1012
gene_5103	87	113	89	126	127	195
gene_5105	1000	1521	1116	366	473	596
gene_5106	1018	1341	979	668	811	972
gene_5107	1397	1927	1301	682	738	940
gene_5108	12	14	14	14	15	22
gene_5109	198	302	212	113	147	181
gene_5110	35	25	29	39	51	69
gene_5111	337	453	311	303	357	429
gene_5112	302	411	301	239	275	372
gene_5113	192	241	177	597	659	746
gene_5114	374	464	424	193	191	241
gene_5115	860	1191	962	506	618	758
gene_5116	196	237	150	146	172	223
gene_5117	1879	2489	1771	1064	1299	1662
gene_5118	286	399	283	219	224	301
gene_5119	921	1315	869	695	876	1172
gene_5120	36	31	23	1103	817	846
gene_5121	293	428	275	443	530	687
gene_5122	357	413	251	910	1197	1518
gene_5123	554	788	548	183	269	375
gene_5124	1662	2159	1624	624	726	1177
gene_5125	1318	1614	1259	490	547	740
gene_5126	527	719	563	366	416	580
gene_5127	280	329	253	89	109	160
gene_5128	135	133	108	116	144	184
gene_5129	215	271	204	157	180	207
gene_5130	3305	4312	3125	5224	6357	7592
gene_5131	610	848	573	602	698	966
gene_5132	662	998	726	445	536	628
gene_5133	748	1252	851	501	620	811
gene_5134	488	466	331	672	718	1121
gene_5135	361	441	331	214	251	325
gene_5136	1143	1481	1131	807	831	1145
gene_5137	65	66	81	11	17	21
gene_5138	187	225	152	153	184	255
gene_5140	3076	4448	3245	997	1272	1700
gene_5141	252	309	225	152	129	197
gene_5142	545	675	510	471	463	564
gene_5143	16	10	2	104	146	159
gene_5144	41	46	27	79	135	149
gene_5145	925	1209	861	951	1123	1308
gene_5146	453	622	412	233	277	335
gene_5147	935	1304	948	756	879	1108
gene_5148	1924	2963	2080	760	835	1034
gene_5149	69	79	54	68	68	86
gene_5150	1052	1487	1109	635	744	901
gene_5151	645	800	601	440	464	688
gene_5152	251	330	229	243	264	298
gene_5153	245	364	265	222	266	410
gene_5154	457	507	370	300	337	456
gene_5155	348	481	387	229	263	355
gene_5156	2502	3507	2337	1395	1596	2344
gene_5157	276	355	294	142	144	211
gene_5158	215	288	175	468	674	869
gene_5159	314	427	329	249	293	357
gene_5160	467	674	493	219	266	388
gene_5161	450	660	455	424	443	541
gene_5162	487	607	440	241	304	386
gene_5163	146	182	149	112	105	169
gene_5164	1810	2367	1747	2081	2291	3082
gene_5165	359	429	259	176	208	304
gene_5166	6884	9502	6775	1934	2392	2834
gene_5167	439	547	437	290	339	491
gene_5168	0	0	0	1	0	2
gene_5169	4989	6583	4809	2117	2679	3452
gene_5170	1175	1726	1219	356	370	400
gene_5171	286	360	281	53	100	125
gene_5172	3488	5125	3815	2790	4079	5227
gene_5173	120	131	108	112	111	143
gene_5174	418	543	410	178	204	256
gene_5175	1414	2003	1534	751	850	1126
gene_5176	648	812	640	399	487	605
gene_5177	297	395	252	186	201	250
gene_5178	280	398	284	147	215	285
gene_5179	3105	3200	2299	4277	5286	6213
gene_5181	566	758	501	284	342	368
gene_5182	0	0	0	0	0	0
gene_5183	406	547	394	356	347	486
gene_5184	255	289	205	175	149	169
gene_5185	1382	1737	1266	2148	2094	3071
gene_5186	217	286	186	196	252	292
gene_5187	212	293	255	187	226	319
gene_5188	469	590	443	217	277	315
gene_5189	471	635	440	330	413	514
gene_5190	257	352	270	213	240	334
gene_5191	144	173	137	130	110	125
gene_5192	321	439	329	333	447	556
gene_5193	968	1191	835	545	635	792
gene_5195	3	1	1	4	7	6
gene_5196	137	177	136	60	83	107
gene_5197	399	620	438	279	360	452
gene_5198	421	581	443	318	442	513
gene_5199	469	665	462	348	420	579
gene_5200	247	324	175	103	105	170
gene_5201	1800	2603	1973	1156	1313	1684
gene_5202	1168	1070	789	8439	8757	10489
gene_5205	292	408	263	148	168	216
gene_5207	9	13	6	27	39	25
gene_5208	8	14	2	7	7	10
gene_5209	295	298	235	198	234	284
gene_5210	5804	7249	4646	2732	2743	3549
gene_5211	3992	4677	3322	1663	1612	2050
gene_5212	239	323	232	103	125	164
gene_5213	318	407	299	315	364	502
gene_5214	425	545	388	295	305	411
gene_5215	125	158	125	97	146	163
gene_5218	415	500	276	219	239	320
gene_5219	48	51	31	13	18	13
gene_5220	470	656	521	310	419	520
gene_5221	345	496	379	198	228	320
gene_5222	350	469	384	178	214	252
gene_5223	264	339	255	244	234	264
gene_5224	9	8	6	13	10	15
gene_5225	5	13	10	15	31	18
gene_5227	1627	2242	1729	842	940	1206
gene_5228	234	277	175	1437	1765	2122
gene_5229	72	98	82	1280	2074	2596
gene_5230	91	86	71	320	397	451
gene_5231	132	207	121	123	158	162
gene_5232	905	1293	899	402	449	570
gene_5233	53	84	40	576	732	968
gene_5234	432	524	354	351	444	521
gene_5235	1648	2207	1657	2462	3440	4487
gene_5236	363	429	327	368	442	614
gene_5237	920	1021	732	584	674	893
gene_5238	917	1197	892	622	687	931
gene_5239	272	343	212	205	214	303
gene_5240	1110	1486	1084	491	576	744
gene_5241	307	482	351	170	206	332
gene_5242	2528	2932	2048	5800	6580	8606
gene_5245	90	60	37	1502	2546	3216
gene_5246	277	330	296	187	181	241
gene_5247	62	62	44	29	35	48
gene_5248	304	365	279	269	367	441
gene_5249	158	199	140	337	449	554
gene_5250	532	741	521	242	263	314
gene_5251	197	226	177	81	103	117
gene_5252	67	73	53	60	56	85
gene_5253	253	378	302	228	286	380
gene_5254	364	463	361	139	214	231
gene_5255	784	1131	805	312	377	405
gene_5256	86	76	64	25	39	29
gene_5257	294	382	327	177	186	274
gene_5258	7321	9338	7099	16459	19105	20754
gene_5259	829	1006	762	526	552	682
gene_5260	432	558	443	429	433	584
gene_5261	1823	2048	1481	589	731	967
gene_5262	224	283	217	163	158	242
gene_5263	1565	2215	1485	618	734	939
gene_5264	355	410	273	198	234	335
gene_5265	270	333	224	175	232	280
gene_5266	140	196	159	114	138	209
gene_5267	306	419	296	216	246	291
gene_5268	185	220	204	87	102	135
gene_5269	294	425	297	240	317	439
gene_5270	298	374	311	222	298	453
gene_5271	579	886	579	457	531	683
gene_5272	537	836	605	380	430	549
gene_5273	233	297	204	183	208	291
gene_5274	121	166	111	61	74	131
gene_5275	472	675	503	380	464	518
gene_5276	142	154	110	165	237	339
gene_5277	42	36	26	489	655	892
gene_5278	1103	1237	966	724	823	1007
gene_5279	851	864	584	681	665	1006
gene_5280	241	243	176	157	162	223
gene_5281	360	512	381	191	204	267
gene_5282	240	310	215	238	306	392
gene_5283	197	171	157	85	106	143
gene_5284	360	395	339	204	245	237
gene_5285	1448	2031	1620	779	846	1005
gene_5286	236	238	210	272	246	303
gene_5287	203	236	164	185	204	271
gene_5288	299	378	282	137	177	207
gene_5289	228	277	198	210	218	289
gene_5290	153	194	138	124	164	189
gene_5291	181	167	148	174	228	294
gene_5292	5696	8161	6116	2217	2859	3972
gene_5294	1184	1649	1279	447	598	789
gene_5295	524	600	487	307	316	453
gene_5296	1317	1744	1252	363	424	654
gene_5298	248	337	254	116	132	168
gene_5300	524	620	507	325	415	452
gene_5301	79	90	62	146	224	252
gene_5302	136	141	139	150	157	229
gene_5303	110	105	97	189	318	389
gene_5304	158	193	137	107	105	147
gene_5305	110	198	108	162	217	210
gene_5306	330	483	288	243	352	449
gene_5307	57	83	45	36	53	53
gene_5308	53	76	52	66	71	88
gene_5309	27	49	27	85	88	107
gene_5310	398	397	317	102	140	161
gene_5311	108	154	98	41	58	60
gene_5312	1014	1781	1192	488	624	761
gene_5313	55	58	40	128	229	285
gene_5314	71	85	54	173	289	341
gene_5315	0	0	2	1	6	4
gene_5316	0	0	0	0	0	0
gene_5317	0	7	3	7	4	4
gene_5318	8	5	0	36	48	67
gene_5319	0	0	0	0	0	0
gene_5320	164	194	136	66	58	61
gene_5321	15	23	12	4	8	6
gene_5322	0	0	0	0	0	0
gene_5323	1	0	0	1	0	0
gene_5324	0	0	0	0	0	0
gene_5325	5	15	11	7	0	6
gene_5326	14	20	11	14	25	27
gene_5327	482	405	322	541	453	529
gene_5328	75	60	48	28	39	35
gene_5329	31	34	28	24	24	35
gene_5330	0	1	2	0	1	0
gene_5331	6	5	4	8	4	9
gene_5332	63	97	73	39	45	48
gene_5333	85	91	70	89	87	133
gene_5334	1531	3722	1505	323	221	268
gene_5335	57	55	37	53	58	83
gene_5336	38	64	34	57	68	49
gene_5337	8	14	9	4	1	9
gene_5338	969	1221	949	6926	6918	8588
gene_5339	41	61	37	124	145	178
gene_5341	71	64	62	77	155	220
gene_5342	509	439	392	421	820	1088
gene_5343	344	424	288	187	206	305
gene_5344	311	465	317	200	239	302
gene_5345	485	592	393	1019	1327	1736
gene_5346	105	139	101	87	128	169
gene_5347	1031	1512	1081	739	814	1158
gene_5348	247	328	231	118	146	225
gene_5349	401	428	347	359	401	565
gene_5350	329	422	283	176	195	330
gene_5351	99	142	108	53	70	80
gene_5352	852	1151	881	922	1020	1310
gene_5353	2527	3423	2441	1039	1187	1668
gene_5354	349	465	381	343	414	508
gene_5355	223	327	237	137	169	222
gene_5356	304	421	264	158	177	208
gene_5357	155	180	148	95	111	173
gene_5358	275	417	292	167	183	277
gene_5359	40	35	23	35	45	45
gene_5360	4	5	0	22	34	43
gene_5361	532	857	689	400	496	550
gene_5362	596	725	504	475	529	733
gene_5363	92	139	93	68	107	103
gene_5364	8228	11197	8194	2564	2978	4064
gene_5365	67	69	51	1745	1853	2078
gene_5366	251	336	299	151	166	222
gene_5367	523	703	540	221	224	313
gene_5368	1215	1764	1387	820	1042	1392
gene_5369	640	735	515	417	505	696
gene_5370	3837	5048	3701	1057	1284	1844
gene_5371	8758	11671	8808	2685	3117	4185
gene_5372	671	936	661	648	917	1173
gene_5373	128	106	77	80	86	124
gene_5374	159	185	105	181	249	276
gene_5375	233	295	228	184	221	255
gene_5376	432	641	457	201	229	271
gene_5377	23	23	16	24	30	21
gene_5378	385	432	269	358	436	534
gene_5379	369	443	311	289	314	465
gene_5380	205	273	212	236	305	317
gene_5381	185	197	159	337	345	479
gene_5382	11606	17254	10444	6297	7093	8631
gene_5384	177	213	148	210	193	313
gene_5385	188	243	173	131	143	135
gene_5387	140	161	110	124	137	158
gene_5388	5	4	2	8	11	11
gene_5389	43	46	46	18	36	41
gene_5390	0	0	0	0	0	0
gene_5391	941	1398	941	414	443	584
gene_5392	168	239	189	166	197	241
gene_5393	19	12	4	139	139	179
gene_5394	350	428	311	591	732	802
gene_5395	1150	1649	1191	716	858	991
gene_5397	6	10	6	6	7	8
gene_5398	1453	2005	1469	437	509	690
gene_5399	152	158	111	148	164	224
gene_5400	154	189	148	90	112	134
gene_5401	184	256	177	136	142	174
gene_5402	318	440	336	194	220	240
gene_5403	969	1245	901	350	450	524
gene_5404	65	70	40	86	85	118
gene_5405	602	816	605	442	526	620
gene_5406	216	273	206	253	323	364
gene_5407	384	457	324	425	465	595
gene_5408	536	580	412	587	728	1001
gene_5409	162	195	128	122	173	253
gene_5410	34433	47618	35955	5359	6012	8221
gene_5411	17	9	12	14	11	10
gene_5412	183	76	38	874	1171	1362
gene_5413	74	60	45	565	910	1162
gene_5414	259	318	204	467	535	697
gene_5415	671	926	653	1133	1682	1954
gene_5416	253	357	259	73	97	124
gene_5417	219	302	238	173	219	258
gene_5418	527	546	420	700	713	1075
gene_5419	926	1233	964	340	401	583
gene_5420	586	865	553	204	236	311
gene_5421	234	330	241	188	266	339
gene_5422	146	192	112	144	161	203
gene_5423	135	187	131	115	150	197
gene_5424	205	182	143	344	498	664
gene_5425	363	573	418	421	459	605
gene_5426	162	208	133	124	131	171
gene_5427	584	739	534	473	559	644
gene_5428	163	185	168	125	160	173
gene_5429	262	404	269	260	262	356
gene_5430	124	163	109	129	191	282
gene_5431	2244	3148	2257	657	790	1081
gene_5432	294	360	274	262	285	323
gene_5433	645	823	559	407	418	562
gene_5434	1212	1661	1245	694	856	1111
gene_5435	603	800	546	761	985	996
gene_5436	757	1096	791	668	836	1131
gene_5437	4527	6169	5081	5360	6295	7719
gene_5438	507	729	564	496	602	850
gene_5439	191	256	143	62	79	110
gene_5440	144	204	139	214	241	314
gene_5443	202	275	188	209	248	353
gene_5444	208	231	146	257	265	385
gene_5445	65	34	14	5528	8071	10342
gene_5446	351	509	365	246	302	339
gene_5448	860	1265	932	1211	1459	1964
gene_5449	861	1282	914	565	624	794
gene_5450	198	180	135	317	347	399
gene_5451	20	25	12	19	26	20
gene_5452	329	454	334	264	346	426
gene_5453	124	140	85	168	197	249
gene_5454	115	140	112	134	167	183
gene_5455	244	309	214	185	210	294
gene_5456	895	1208	871	393	541	724
gene_5457	6786	9796	7144	2386	2758	3536
gene_5458	3527	4651	3612	1030	1077	1480
gene_5459	42	66	32	30	30	42
gene_5460	1284	1642	1325	913	1133	1542
gene_5461	499	680	445	428	514	703
gene_5463	296	445	339	270	411	473
gene_5464	352	379	273	189	221	274
gene_5465	179	212	146	356	463	618
gene_5466	319	396	306	185	173	222
gene_5467	1972	2236	1653	824	928	1061
gene_5468	166	216	177	93	120	138
gene_5469	230	296	252	113	128	171
gene_5470	1145	1452	1086	995	1162	1429
gene_5471	157	147	106	120	154	173
gene_5473	112	147	137	187	232	275
gene_5474	4	3	6	4	5	6
gene_5475	317	363	262	213	223	308
gene_5476	432	626	463	268	305	484
gene_5478	836	1166	861	511	562	718
gene_5479	658	736	519	280	218	243
gene_5481	0	1	0	1	4	1
gene_5482	503	596	421	257	254	316
gene_5483	235	312	216	254	319	405
gene_5484	192	228	185	189	229	271
gene_5485	472	327	185	278	325	489
gene_5486	36	29	27	14	16	14
gene_5487	156	218	160	5	11	13
gene_5488	3	9	4	1	0	1
gene_5490	248	345	227	239	310	349
gene_5491	495	635	442	331	360	484
gene_5492	520	635	450	366	406	478
gene_5493	521	692	513	265	319	452
gene_5494	101	116	94	100	138	190
gene_5495	105	114	105	90	113	143
gene_5496	328	413	320	189	223	209
gene_5497	710	890	680	511	656	891
gene_5498	244	295	200	187	197	226
gene_5499	1103	1577	1201	865	993	1182
gene_5500	225	269	239	154	169	197
gene_5501	446	425	302	308	329	420
gene_5502	153	171	138	110	128	147
gene_5503	456	674	535	329	401	527
gene_5504	808	1069	730	441	585	656
gene_5505	132	166	91	230	214	269
gene_5506	402	491	365	129	149	222
gene_5507	181	172	154	271	334	353
gene_5508	337	417	312	216	215	358
gene_5509	2921	3906	2828	2795	3712	4851
gene_5511	899	1165	825	888	1019	1365
gene_5512	7	16	12	6	6	7
gene_5513	66	69	53	56	74	82
gene_5514	77	100	91	59	63	87
gene_5515	267	424	258	153	228	243
gene_5517	3	3	0	7	9	9
gene_5518	69	85	66	23	30	46
gene_5519	727	1003	669	584	726	898
gene_5520	97	142	85	109	120	139
gene_5521	324	376	285	268	357	413
gene_5522	363	410	314	199	284	304
gene_5523	185	196	150	191	257	314
gene_5524	72	88	52	197	223	325
gene_5525	2240	2798	1982	1537	1898	2504
gene_5526	191	250	159	404	517	676
gene_5527	727	1011	669	325	357	531
gene_5528	160	206	144	174	200	239
gene_5529	425	538	438	458	567	814
gene_5530	270	373	262	224	222	248
gene_5531	174	271	192	173	201	236
gene_5532	2476	3619	2714	5413	7726	9593
gene_5533	45	55	37	309	432	407
gene_5534	2	1	1	0	0	1
gene_5535	230	325	234	283	368	383
gene_5537	56	76	55	116	159	169
gene_5538	1	8	2	13	9	11
gene_5539	317	352	298	146	151	191
gene_5540	245	299	218	248	342	370
gene_5541	10	12	13	10	15	16
gene_5542	277	357	294	320	451	538
gene_5543	319	325	213	512	565	865
gene_5544	197	215	158	179	199	293
gene_5545	279	428	266	204	242	280
gene_5546	536	753	476	400	567	689
gene_5547	79	107	80	299	371	488
gene_5549	654	771	597	815	950	1226
gene_5551	581	848	595	484	544	692
gene_5552	54	85	64	85	117	150
gene_5553	441	505	390	264	269	415
gene_5554	967	1436	1018	485	571	758
gene_5555	255	384	242	64	63	98
gene_5556	879	1266	901	450	554	684
gene_5557	96	137	74	88	102	102
gene_5558	766	1098	781	168	231	305
gene_5559	647	741	548	904	1184	1707
gene_5560	284	359	260	422	565	779
gene_5561	613	788	590	401	434	638
gene_5562	315	408	285	247	326	385
gene_5563	307	370	275	194	333	355
gene_5565	387	455	325	391	440	564
gene_5566	68	105	68	60	61	76
gene_5567	683	987	741	476	589	809
gene_5568	72	77	49	108	125	187
gene_5569	24758	34542	25811	6463	7980	10251
gene_5570	162	193	157	180	242	285
gene_5571	2223	2769	1917	2854	3117	4038
gene_5572	219	300	237	131	209	245
gene_5573	637	776	556	225	275	354
gene_5574	318	429	290	245	342	418
gene_5575	0	0	0	0	0	0
gene_5576	222	307	226	246	263	329
gene_5577	292	275	236	166	181	241
gene_5578	7	15	13	17	15	25
gene_5580	0	0	0	0	0	0
gene_5581	265	329	242	134	159	235
gene_5582	262	402	275	184	215	339
gene_5583	198	244	160	236	296	388
gene_5584	208	299	183	178	201	215
gene_5585	78	107	68	81	117	145
gene_5586	420	491	397	196	283	380
gene_5587	236	317	198	84	103	121
gene_5588	185	226	159	114	129	183
gene_5589	301	399	251	207	241	292
gene_5590	151	163	151	122	106	166
gene_5591	207	273	197	572	607	739
gene_5592	702	1076	747	304	343	412
gene_5593	1484	1960	1557	991	1352	1484
gene_5595	586	776	554	422	446	588
gene_5596	497	580	414	403	512	709
gene_5597	459	631	525	389	414	535
gene_5598	633	891	665	354	389	495
gene_5599	545	701	516	129	175	224
gene_5600	536	672	486	355	451	570
gene_5601	178	266	210	116	143	187
gene_5602	584	906	649	310	296	438
gene_5603	8335	11716	7717	2080	2728	3370
gene_5604	153	167	120	106	163	223
gene_5605	759	1100	800	414	505	632
gene_5606	1195	1444	1005	572	742	923
gene_5607	34	35	16	262	240	326
gene_5608	520	687	521	206	225	353
gene_5609	294	431	285	182	213	281
gene_5610	170	172	121	137	167	199
gene_5611	24	14	8	10	11	23
gene_5612	151	218	144	114	145	199
gene_5613	70	76	39	85	106	123
gene_5614	1504	2124	1576	435	450	620
gene_5615	897	1213	928	544	605	782
gene_5616	260	302	222	147	194	230
gene_5617	92	102	68	97	131	171
gene_5618	268	407	304	247	296	376
gene_5619	148	199	127	236	262	384
gene_5620	117	133	98	153	177	207
gene_5621	525	773	471	230	241	339
gene_5622	1080	1543	1167	636	863	958
gene_5623	1538	2101	1576	1293	1548	2095
gene_5624	452	674	461	404	566	705
gene_5625	328	471	336	270	352	467
gene_5626	146	170	122	1227	1725	2232
gene_5627	1678	2003	1472	1092	1355	1713
gene_5628	739	996	699	589	706	964
gene_5629	726	1064	762	717	913	954
gene_5630	117	184	143	133	189	198
gene_5631	137	172	147	146	167	216
gene_5632	540	724	537	426	487	645
gene_5633	2728	3886	2923	970	1109	1265
gene_5634	223	286	195	189	187	214
gene_5635	293	380	280	163	153	229
gene_5637	351	429	295	199	222	328
gene_5638	340	438	316	311	397	506
gene_5639	3166	4313	3357	1724	1980	2440
gene_5640	37	25	18	109	112	151
gene_5641	2145	3072	2264	1098	1283	1568
gene_5642	238	295	195	129	165	214
gene_5643	347	457	314	432	525	627
gene_5644	268	388	290	195	248	311
gene_5645	506	653	528	464	552	690
gene_5646	999	1385	892	2363	2703	3343
gene_5648	46	66	33	29	24	23
gene_5649	0	0	0	0	0	0
gene_5650	205	321	199	91	90	114
gene_5651	256	328	226	147	180	189
gene_5652	1031	1186	941	574	620	930
gene_5653	319	375	245	428	492	634
gene_5654	170	201	124	209	225	310
gene_5655	224	334	257	171	221	222
gene_5656	390	440	340	305	340	488
gene_5657	2131	2987	2142	1286	1553	1971
gene_5658	72	108	60	190	229	241
gene_5659	2177	2746	1923	696	941	1155
gene_5660	266	402	244	152	182	261
gene_5661	296	347	281	304	294	452
gene_5662	146	165	151	126	143	202
gene_5663	1034	1431	1104	817	1036	1361
gene_5664	601	799	574	408	480	659
gene_5665	242	300	203	123	121	165
gene_5666	393	552	435	216	285	365
gene_5667	399	378	294	653	890	1008
gene_5668	11	3	3	10	6	8
gene_5669	209	296	216	373	482	520
gene_5670	187	238	176	267	280	392
gene_5671	442	625	414	239	300	439
gene_5672	870	1284	895	719	909	1089
gene_5673	245	388	219	177	230	281
gene_5674	3678	5024	3495	1284	1491	2069
gene_5675	2382	3430	2598	925	1081	1333
gene_5676	519	809	619	465	549	678
gene_5677	273	357	274	170	263	292
gene_5678	72	67	49	1056	1456	1969
gene_5679	263	287	202	166	231	291
gene_5680	936	1212	799	724	853	1098
gene_5681	319	379	294	339	339	475
gene_5683	44	40	23	109	127	164
gene_5684	130	175	132	328	547	713
gene_5685	90	97	75	96	102	147
gene_5686	64	72	48	319	418	475
gene_5687	359	423	333	273	263	317
gene_5688	3268	3958	2864	1024	1206	1524
gene_5689	2	7	13	1	1	3
gene_5690	3683	4914	3796	1040	1182	1525
gene_5692	98	99	76	416	580	665
gene_5693	4	5	7	23	41	61
gene_5694	3477	4056	2903	1857	2200	2945
gene_5695	555	752	569	308	361	403
gene_5696	197	230	145	147	178	239
gene_5697	61	62	45	72	95	108
gene_5698	725	971	712	623	780	955
gene_5699	80	75	54	86	103	139
gene_5700	18	17	8	12	15	20
gene_5701	106	186	90	82	66	88
gene_5702	0	0	0	0	0	0
gene_5704	158	202	138	204	236	265
gene_5705	608	768	588	452	482	686
gene_5706	572	781	503	477	626	810
gene_5707	579	730	538	456	529	733
gene_5708	750	985	812	583	555	721
gene_5709	2170	2865	2001	1140	1381	1707
gene_5710	626	760	564	310	390	421
gene_5711	914	1185	896	448	481	661
gene_5712	1326	1828	1436	684	798	1081
gene_5713	311	371	240	185	208	259
gene_5714	1078	1559	1206	444	540	643
gene_5715	1118	1407	1020	542	653	839
gene_5716	178	209	133	150	265	281
gene_5717	981	1352	1019	503	616	745
gene_5718	582	721	570	204	215	269
gene_5719	561	741	531	463	562	733
gene_5720	899	1247	872	460	513	679
gene_5721	242	295	198	196	211	220
gene_5722	1	1	1	4	14	12
gene_5723	296	333	268	950	1363	1878
gene_5724	483	676	471	252	283	357
gene_5725	658	836	653	412	448	640
gene_5726	372	485	330	225	250	315
gene_5727	220	157	128	318	392	511
gene_5728	271	358	261	278	331	448
gene_5729	1386	2036	1466	534	567	812
gene_5731	187	201	157	200	234	303
gene_5732	826	1106	845	278	333	415
gene_5733	435	537	474	133	132	171
gene_5734	545	733	537	662	849	899
gene_5735	78	91	77	115	191	242
gene_5736	189	237	164	163	173	241
gene_5737	1553	1991	1528	3211	3889	4659
gene_5738	404	527	417	242	286	384
gene_5739	1163	1549	1045	557	622	874
gene_5740	363	458	365	190	245	278
gene_5741	2485	2955	2150	744	871	1313
gene_5742	1	0	2	1	1	0
gene_5744	167	234	172	116	121	167
gene_5745	11	12	12	24	29	51
gene_5746	123	126	101	87	137	167
